"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","sqft_living15","sqft_lot15","Age","Renovated"
"17627",725000,3,1.75,1880,13300,1,0,0,3,7,1380,500,3550,10883,57,0
"17628",355300,3,2.5,1620,7410,1,0,0,5,7,1620,0,1450,8121,69,0
"17629",280000,3,2.5,1610,10022,2,0,0,3,7,1610,0,1820,10017,28,0
"17630",1095000,4,2.75,3330,9143,2,0,0,4,10,3330,0,2390,9143,29,0
"17631",605004,4,2,1370,4000,2,0,0,3,9,1370,0,2010,5720,73,1
"17632",260000,2,1,690,6000,1,0,0,3,6,690,0,840,3030,75,0
"17633",748000,4,2.5,3170,4979,2,0,0,4,7,2570,600,2060,5000,99,0
"17634",776000,2,2,1990,6180,1,0,0,4,7,1010,980,1470,5150,83,0
"17635",425000,4,1,1080,6095,1.5,0,0,4,6,1080,0,1200,5060,100,0
"17636",230000,4,1,1870,14703,1.5,0,0,3,6,1090,780,1650,6045,96,0
"17637",418000,3,1.75,1670,12075,1,0,0,3,7,1370,300,1800,12123,66,0
"17638",440000,4,2.5,2800,28254,2,0,0,3,9,2800,0,2530,4694,23,0
"17639",858450,5,2.75,3460,7977,2,0,0,3,9,3460,0,3390,6630,13,0
"17640",390000,3,2,1930,12443,1,0,0,3,7,1930,0,1400,12183,55,0
"17641",957000,4,3,2370,3836,2,0,0,3,9,1750,620,1690,4698,55,1
"17642",507000,3,1,1180,6000,1,0,0,3,7,1180,0,1680,6000,74,0
"17643",575000,2,1,1320,4750,1.5,0,0,4,7,1320,0,1360,2873,96,0
"17644",7e+05,3,1.75,1350,4000,1.5,0,0,4,7,1350,0,1880,4000,99,0
"17645",239950,2,1.5,1068,1452,2,0,0,3,7,1068,0,1078,1357,34,0
"17646",253000,3,1,1580,8240,1,0,0,4,7,1040,540,1480,9200,46,0
"17647",540000,4,1,1690,3417,1.5,0,0,3,7,1690,0,1970,4800,117,0
"17648",1550000,3,4,5120,4600,3,0,2,3,11,4490,630,2510,5918,16,0
"17649",805000,4,2.5,3960,38615,2,0,0,3,10,3960,0,3290,43560,24,0
"17650",920000,4,3.25,2420,4000,1.5,0,0,5,9,1870,550,1810,4000,113,0
"17651",496600,3,2.5,1910,5562,2,0,0,3,8,1910,0,1940,4647,36,0
"17652",246000,3,2.25,1440,10500,1,0,0,3,8,1130,310,1510,8125,41,0
"17653",350000,5,3,2320,8400,1,0,0,3,7,1510,810,1200,4800,61,0
"17654",585000,3,2,1670,4572,1.5,0,0,3,8,1670,0,1480,4890,93,0
"17655",450000,3,1.75,1390,11700,1,0,0,4,7,1390,0,1060,8686,58,0
"17656",746000,3,2.5,2620,8950,2,0,0,3,9,2620,0,2850,8809,32,0
"17657",598555,3,2.5,3040,7880,2,0,0,3,9,3040,0,3040,7880,20,0
"17658",820000,3,2.5,2990,10711,1,1,4,3,9,1560,1430,2870,11476,48,1
"17659",266500,3,2.25,1740,5460,1,0,0,3,7,1210,530,1740,7500,26,0
"17660",370000,2,1,2360,105850,1,0,2,2,6,1180,1180,2640,386812,77,0
"17661",625000,3,2.75,2240,3600,2.5,0,0,3,7,1650,590,1716,3120,123,0
"17662",243500,4,2,1610,6200,1,0,0,4,7,1610,0,1610,7500,45,0
"17663",340000,2,1,700,5829,1,0,0,3,6,700,0,1160,6700,79,0
"17664",559950,5,3,2730,9519,1,0,0,3,8,1670,1060,1150,9519,10,0
"17665",315000,3,2.75,1780,15114,1,0,0,3,7,1080,700,1792,10155,44,0
"17666",753000,3,2.5,3070,223463,2,0,0,3,9,3070,0,3640,223463,21,0
"17667",8e+05,3,3,2060,3200,2,0,0,3,8,2060,0,1760,2669,117,1
"17668",550000,3,2.25,1360,5111,1.5,0,0,5,7,1360,0,1900,5111,90,0
"17669",465000,3,2,1430,14250,1,0,0,3,7,1430,0,1530,11475,71,0
"17670",465000,3,2.25,1840,5752,2,0,0,3,7,1840,0,1670,2462,21,0
"17671",710000,4,2.25,2000,8068,2,0,0,5,8,2000,0,2080,7837,48,0
"17672",505000,3,2.5,1820,11012,2,0,0,3,8,1820,0,1860,7767,36,0
"17673",690000,3,1.75,2330,16300,2,0,0,3,9,2330,0,2330,16300,60,0
"17674",217500,2,2,1070,8400,1,0,0,4,7,1070,0,1430,8190,44,0
"17675",5e+05,2,1,930,3750,1,0,0,4,7,930,0,1740,4300,115,0
"17676",325000,2,2,1040,5796,1,0,2,4,6,1040,0,2300,5796,103,0
"17677",5e+05,4,2.25,1960,12436,2,0,0,3,8,1960,0,1960,12436,40,0
"17678",721500,3,3.25,2970,234788,2,0,3,3,9,2040,930,2970,220413,33,0
"17679",924000,3,1.5,2200,5000,1.5,0,0,3,9,2200,0,2860,5000,92,0
"17680",2005000,6,4.5,3810,28176,1,0,4,5,10,3810,0,3810,26400,55,0
"17681",345000,2,1.5,830,1034,2,0,0,3,8,830,0,1130,2534,15,0
"17682",825000,4,3.5,3920,11086,2,0,0,3,10,3920,0,3740,10880,25,0
"17683",560000,3,2,2870,95396,1,0,0,4,9,1350,1520,2870,102366,44,0
"17684",599000,3,2,2560,14680,1,0,0,3,8,1330,1230,2390,13848,37,0
"17685",211000,3,1.5,1350,7620,1,0,0,5,6,1350,0,1350,7620,83,0
"17686",425000,4,2.25,1240,21190,1,0,0,3,8,910,330,1760,8200,50,0
"17687",750000,4,2.75,3210,8520,1,0,2,4,7,1810,1400,2450,7360,48,0
"17688",479000,3,2.5,1690,3322,2,0,0,3,7,1690,0,1650,3446,21,0
"17689",612500,4,2.5,2550,10623,2,0,0,3,9,2550,0,2750,8100,32,0
"17690",605000,5,1.75,3240,34510,2,0,0,4,7,2690,550,2650,28250,61,0
"17691",1364000,4,2.5,3560,8960,2,0,0,3,10,3560,0,1660,7680,23,0
"17692",389900,3,2.5,2160,59241,1,0,0,3,7,2160,0,2290,125017,17,0
"17693",710000,4,2.5,3060,5000,2,0,0,3,9,3060,0,2870,5548,18,0
"17694",295000,3,2.5,1690,8564,2,0,0,4,7,1690,0,1690,7532,32,0
"17695",275250,3,2.25,1520,7199,2,0,0,4,7,1520,0,1410,6751,32,0
"17696",250000,4,2.5,2040,5770,2,0,0,3,7,2040,0,1570,6753,30,0
"17697",709000,3,2,2360,18000,1,0,0,4,8,2180,180,2600,17300,73,0
"17698",399500,4,1.75,1360,4840,1.5,0,0,4,7,1360,0,1320,4840,96,0
"17699",225000,3,2.5,2000,9202,2,0,0,4,7,2000,0,1750,7827,32,0
"17700",5e+05,3,2.5,1650,4648,2,0,0,3,8,1650,0,1800,5637,23,0
"17701",364900,3,3,2500,8304,2,0,0,3,8,2500,0,2290,7855,27,0
"17702",356000,3,1.5,1140,7500,1,0,0,3,7,1140,0,1380,7500,48,0
"17703",616750,3,1.5,2140,47743,1.5,0,0,3,9,2140,0,1060,6016,46,0
"17704",755000,3,2.75,2870,6600,2,0,2,3,8,2870,0,2570,7925,40,0
"17705",327500,2,1,830,8183,1,0,0,5,6,830,0,1180,8184,74,0
"17706",605000,3,2.25,1960,10139,2,0,0,3,8,1960,0,2080,9753,40,0
"17707",179950,4,1.5,1130,5200,1,0,0,3,6,1130,0,1140,5200,56,0
"17708",633000,5,2.75,3630,30570,2,0,0,3,11,3630,0,3620,41965,24,0
"17709",349950,4,2,1764,15600,1,0,0,5,7,1764,0,1490,22387,82,0
"17710",1080000,3,2.75,2770,5800,1,0,0,4,8,1650,1120,2340,5800,65,0
"17711",425000,3,2.5,2650,12247,2,0,0,3,9,2650,0,2920,8965,22,0
"17712",990000,3,2.75,2500,6350,2,0,0,5,9,2370,130,2090,5454,45,0
"17713",410000,3,1,2710,19000,2,0,3,4,7,2710,0,2150,19000,74,0
"17714",590000,3,2.25,2490,8800,2,0,0,4,8,2490,0,2690,10000,49,0
"17715",242000,3,1.75,1500,7560,1,0,0,3,7,1500,0,1500,7560,45,0
"17716",775000,3,2,1160,13747,1,0,0,5,5,580,580,2961,16320,93,0
"17717",680000,4,1.5,1880,6200,1,0,2,5,8,1440,440,2070,6500,70,0
"17718",217000,3,2.5,1340,4200,2,0,0,3,7,1340,0,990,4520,22,0
"17719",395000,3,2.5,1960,3953,2,0,0,3,8,1960,0,1690,3593,25,0
"17720",572500,3,2.25,2030,9791,1,0,0,4,8,1500,530,2030,11031,40,0
"17721",559900,5,3,2200,6380,1,0,0,3,7,1440,760,1960,5800,37,0
"17722",845000,3,2,2540,4750,1.5,0,0,5,9,1840,700,2190,4750,94,0
"17723",241000,3,2,1520,7131,1,0,0,3,8,1520,0,1890,7379,31,0
"17724",1325000,3,2.25,2360,5504,2,0,0,4,8,2080,280,2840,5470,111,0
"17725",475000,3,1.75,1340,2805,1.5,0,0,3,7,1340,0,1650,2805,105,0
"17726",575000,2,1.5,1400,5810,2,0,0,3,7,1400,0,1470,3920,84,0
"17727",455000,4,2.75,3030,117378,1,0,0,4,8,1680,1350,2060,110957,65,0
"17728",839000,3,2.5,3200,203425,1,0,0,3,10,3200,0,3200,203425,24,0
"17729",475000,4,1.5,1580,10260,1,0,0,4,7,1030,550,1520,7000,69,0
"17730",6e+05,2,1,2120,6897,1,0,0,4,7,1060,1060,1900,4462,101,0
"17731",515000,2,1,1640,5200,1,0,0,4,7,1040,600,1780,5040,87,0
"17732",425000,3,2.25,1890,8400,1,0,0,3,8,1520,370,1830,7980,47,0
"17733",565000,4,2,1710,3875,1.5,0,0,4,7,1710,0,1710,3812,117,0
"17734",498000,2,2,1140,8282,1,0,0,3,6,1140,0,1650,9000,100,1
"17735",739000,4,3,2720,3800,2,0,0,5,8,1800,920,1940,4001,105,0
"17736",355000,2,1.75,1650,4000,1,0,0,4,7,950,700,1060,4110,77,0
"17737",263000,3,1.75,1790,7485,1,0,0,4,8,1330,460,1970,8097,45,0
"17738",375000,4,1.75,1680,6834,1.5,0,0,3,7,1680,0,950,7425,76,0
"17739",322000,3,1.75,2200,12231,1,0,0,4,7,1250,950,2200,9825,60,0
"17740",325000,2,1,830,5100,1,0,0,3,6,830,0,1050,5100,83,0
"17741",290000,2,1,770,4800,1,0,0,3,7,770,0,1390,4800,81,0
"17742",809950,4,2.5,3280,6181,2,0,0,3,10,3280,0,3110,7570,23,0
"17743",969500,3,3.25,2080,3025,2,0,2,4,8,1220,860,2680,6518,40,0
"17744",665000,4,2.5,2790,43091,2,0,0,4,9,2790,0,2750,35290,35,0
"17745",635000,5,3.5,4150,13232,2,0,0,3,11,4150,0,3840,15121,18,0
"17746",272450,3,2.25,1780,7332,2,0,0,3,7,1780,0,1510,7625,37,0
"17747",427000,4,1.75,1460,9750,1,0,0,4,7,1460,0,1820,9840,57,0
"17748",261500,3,1,1410,8174,1,0,0,3,8,1410,0,1500,8058,66,0
"17749",488800,4,2.25,2170,9665,1,0,0,4,8,1300,870,2170,12054,48,0
"17750",340000,2,1,690,5200,1,0,0,3,6,690,0,1380,5700,106,0
"17751",398950,4,3,3000,10297,2,0,0,3,8,3000,0,2520,8366,21,0
"17752",217000,3,1,870,5200,1,0,0,5,6,870,0,1020,5200,55,0
"17753",799000,4,2.5,3170,94855,1,0,0,4,9,1910,1260,2590,65340,46,0
"17754",160000,4,1,1540,7350,1,0,0,4,6,770,770,910,8000,55,0
"17755",447000,3,1,1270,8800,1,0,0,3,7,1270,0,1560,8250,56,0
"17756",765000,3,1.75,2190,6450,1,0,0,3,8,1480,710,2190,6450,67,0
"17757",1320000,4,3.5,4410,36200,2,0,0,3,11,4410,0,4760,35860,35,0
"17758",445000,4,2.5,2790,8111,2,0,0,3,9,2480,310,2550,7634,20,0
"17759",310000,3,1,1510,6000,1,0,0,3,8,1170,340,1125,6000,71,0
"17760",380000,2,1.75,1800,7191,1,0,3,4,7,990,810,1940,7400,72,0
"17761",325000,4,1,2410,6975,1,0,0,3,7,1510,900,1880,6255,67,0
"17762",345000,4,2.75,2250,7412,1,0,0,4,8,1480,770,2070,7632,49,0
"17763",3e+05,3,1,950,4760,1.5,0,0,3,6,950,0,1080,4760,95,0
"17764",530000,4,1.75,2860,48351,1,0,0,3,8,1710,1150,2460,43560,46,0
"17765",583500,4,1.75,2860,48351,1,0,0,3,8,1710,1150,2460,43560,46,0
"17766",410000,2,1,1560,10125,1,0,0,4,7,1130,430,1680,10125,70,0
"17767",535000,2,1.5,1940,5700,1,0,0,3,7,970,970,1250,5700,87,0
"17768",2050000,4,3.25,3580,19989,1.5,1,4,4,7,3480,100,2410,6389,109,1
"17769",345000,4,2.5,2040,5523,2,0,0,3,7,2040,0,1720,6646,25,0
"17770",539000,5,1,1700,11727,1.5,0,0,4,7,1700,0,1740,8212,70,0
"17771",590000,4,2.5,3700,12500,1,0,0,5,8,1920,1780,2020,8350,51,0
"17772",187000,2,1.75,1050,2926,1,0,0,4,8,1050,0,1150,3802,50,0
"17773",270000,3,2,1690,9583,1,0,0,4,7,1690,0,1690,9583,55,0
"17774",546000,2,1,1120,6180,1,0,0,4,7,1120,0,1420,5356,85,0
"17775",520000,3,1.75,1490,1036,2,0,0,3,10,1090,400,1460,1206,16,0
"17776",515000,5,2,2220,6000,1.5,0,0,4,7,1390,830,1600,6000,99,0
"17777",990000,3,2.5,2160,6000,1.5,0,0,4,8,1880,280,2300,6000,85,0
"17778",382000,2,1,870,10492,1,0,0,3,7,870,0,1300,7987,87,0
"17779",1210000,3,1.75,1900,13600,1,0,0,4,8,1900,0,2510,16600,68,0
"17780",9e+05,4,3.5,3370,5000,2,0,2,3,8,2470,900,1820,5000,16,0
"17781",675000,3,2.75,3370,5350,1.5,0,1,4,7,2310,1060,1720,5618,114,0
"17782",460000,2,1,880,3300,1,0,0,4,7,880,0,1960,5500,115,0
"17783",234000,2,1,940,5375,1,0,0,4,5,940,0,1200,7500,72,0
"17784",399000,3,1,1340,7191,1,0,0,3,7,1340,0,1340,7215,50,0
"17785",253500,3,1.5,1440,12040,1,0,0,4,7,1440,0,1720,12040,65,0
"17786",475000,3,1.5,1750,12632,1,0,0,4,7,1750,0,1740,12196,72,0
"17787",740000,5,3.5,3990,5000,2,0,0,3,8,2910,1080,1310,5000,20,0
"17788",799000,3,2.5,2860,4442,2,0,0,3,8,2860,0,1440,4400,24,0
"17789",390000,4,2.5,1940,3864,2,0,0,3,8,1940,0,1900,3864,21,0
"17790",421000,2,1.5,1400,11245,1,0,0,5,7,1400,0,1220,11241,77,0
"17791",296500,3,2.5,1770,6033,2,0,0,4,7,1770,0,1590,6510,37,0
"17792",895000,4,2,1710,4178,1.5,0,0,4,8,1710,0,1760,4178,98,0
"17793",386000,4,2.5,2810,11897,2,0,0,3,8,2810,0,1770,4240,21,0
"17794",424000,3,1,1580,13912,1,0,0,4,8,1580,0,2130,16420,69,0
"17795",749000,3,1,1580,5000,1.5,0,0,3,7,1580,0,1280,4000,98,0
"17796",523000,3,1,1440,8681,1.5,0,0,3,7,1440,0,1700,7770,87,0
"17797",389000,4,2.5,2420,9147,2,0,0,3,10,2420,0,1400,7200,26,0
"17798",270000,4,1.5,1930,15000,1,0,0,5,7,1930,0,1620,7500,78,0
"17799",275000,3,1,1190,27215,1,0,0,5,7,1190,0,1450,56628,81,1
"17800",287500,4,2.5,2240,6944,1,0,2,3,7,1310,930,1780,7477,45,0
"17801",345000,2,2.5,2550,216344,2.5,0,0,3,7,2550,0,1750,289978,31,0
"17802",427000,2,1,920,3780,1,0,0,3,6,920,0,1570,2640,114,0
"17803",508450,4,1.75,1520,9600,1,0,0,4,7,1000,520,1510,9000,69,0
"17804",705000,3,2,1460,6250,1.5,0,0,4,7,1460,0,1690,4750,112,0
"17805",550000,1,1.5,1900,40600,1.5,0,0,5,9,1450,450,2920,40427,47,0
"17806",380000,3,1.5,1430,11173,1,0,0,1,7,1430,0,1520,11659,69,0
"17807",539900,3,2.5,2500,4203,2,0,0,3,8,2500,0,2460,4798,23,0
"17808",330000,2,1,720,7250,1,0,0,3,5,720,0,1760,7250,81,0
"17809",455000,2,1,1140,5720,1,0,0,3,7,850,290,1410,5832,77,0
"17810",510000,4,4,3530,10935,2,0,0,3,10,3530,0,3360,11250,32,0
"17811",315000,3,2,1220,14645,1,0,0,3,6,1220,0,1980,24960,54,0
"17812",206000,3,1,1320,7000,1,0,0,4,7,1320,0,1260,7455,57,0
"17813",592500,4,3,2170,8240,1,0,0,4,8,1370,800,2020,7944,56,0
"17814",744000,3,2.5,2020,7512,2,0,0,4,8,2020,0,2410,8500,43,0
"17815",334500,3,2.5,1990,3694,2,0,0,3,8,1990,0,2110,3842,35,0
"17816",886000,4,2,2660,3900,1.5,0,0,4,7,1480,1180,2350,3900,101,0
"17817",6e+05,4,2.5,2360,13500,1,0,0,4,8,1780,580,2780,12400,51,0
"17818",850000,3,2,2740,101930,1,0,2,3,9,2740,0,2140,83635,25,0
"17819",550000,3,1.75,1360,5850,1,0,0,4,7,1000,360,1540,5850,86,0
"17820",184900,2,1,1230,5000,1,0,0,5,6,1230,0,1230,5413,113,0
"17821",245000,3,1.5,1260,7964,1,0,0,4,7,1260,0,1510,8776,69,0
"17822",370000,2,1,1040,4172,1,0,0,3,7,1040,0,3120,4800,78,0
"17823",480000,4,2.5,2700,9700,1,0,0,3,8,1670,1030,2470,9228,46,0
"17824",579000,3,1.75,1800,4429,2,0,0,4,7,1800,0,1310,4429,118,0
"17825",339275,3,1.5,1590,7260,1,0,0,3,7,1080,510,1590,7594,60,0
"17826",425000,3,2.75,1360,542322,1,0,2,4,7,1140,220,1700,60548,69,0
"17827",170000,3,1.75,1370,10780,1,0,0,3,7,1370,0,1370,10317,65,0
"17828",950000,4,2.5,3320,7644,2,0,0,3,10,3320,0,3320,9472,29,0
"17829",623000,4,2.5,2980,9235,1,0,0,4,8,1690,1290,2690,10046,47,0
"17830",477000,3,2.5,1350,2053,3,0,0,3,8,1350,0,1350,4150,19,0
"17831",330000,3,1,1160,9600,1,0,0,4,7,1160,0,1160,9730,57,0
"17832",6e+05,3,2.25,1480,5400,2,0,0,4,8,1480,0,1280,3600,110,0
"17833",570000,3,2,1640,2808,1,0,3,4,7,820,820,2270,5328,100,0
"17834",515000,4,2.5,2680,7178,2,0,0,3,8,2680,0,2540,7133,20,0
"17835",805000,4,2.25,2440,9889,1,0,0,3,7,1540,900,1710,6284,72,0
"17836",555000,4,2.5,2920,24074,2,0,0,3,9,2920,0,2760,26023,27,0
"17837",245000,3,2.25,1780,9598,2,0,0,4,7,1780,0,1820,7533,39,0
"17838",638150,4,2.5,2170,7275,1,0,0,3,8,1820,350,2390,7275,46,0
"17839",1650000,4,4.5,5550,16065,2,0,0,3,9,3880,1670,3470,16488,21,0
"17840",269950,4,2.5,2060,13500,1,0,0,3,7,1260,800,1610,10714,56,0
"17841",195000,3,1.5,1050,5525,1,0,0,5,6,1050,0,1100,5200,55,0
"17842",159100,2,1,790,7095,1,0,0,3,6,790,0,1150,7200,80,0
"17843",550000,3,1,1010,6120,1,0,0,3,6,1010,0,1260,5977,82,0
"17844",299000,2,1,1040,4600,1,0,0,4,6,1040,0,1390,5897,74,0
"17845",1375000,4,3.5,3130,4500,2,0,0,3,9,2060,1070,1500,4500,10,0
"17846",249500,2,1,900,4500,1,0,0,3,6,900,0,860,4500,73,0
"17847",7e+05,4,1,1470,5450,1.5,0,0,3,7,1470,0,2160,5450,106,0
"17848",275000,4,1,1080,26114,1.5,0,0,5,5,1080,0,1720,20360,124,0
"17849",565000,3,2.25,2440,8378,1,0,0,3,7,1480,960,2510,9602,62,0
"17850",425000,4,1.75,2520,11017,1,0,0,4,7,1320,1200,1660,8775,68,0
"17851",620047,4,1.75,1760,6000,1,0,0,3,7,880,880,2040,6000,78,0
"17852",480000,3,2.25,1820,13362,1,0,0,3,8,1220,600,2050,15000,47,0
"17853",515000,3,2.25,1820,13362,1,0,0,3,8,1220,600,2050,15000,47,0
"17854",420000,4,2.5,3040,24123,2,0,0,3,8,3040,0,2420,10026,25,0
"17855",610000,5,3.25,3490,23400,1,0,0,4,8,1890,1600,2660,12400,67,0
"17856",849000,4,1.5,2440,8040,1,0,0,4,8,1440,1000,2140,7920,74,0
"17857",718000,3,1.75,2280,3446,2,0,0,3,8,2280,0,1610,6670,75,1
"17858",295000,3,2.25,1980,8000,1,0,0,4,9,1560,420,2360,8000,50,0
"17859",871000,5,1.75,2360,6150,1,0,0,5,7,1180,1180,2100,5500,84,0
"17860",430000,3,3.75,3890,7140,1,0,2,3,8,2390,1500,1820,7320,81,1
"17861",440000,4,2.5,2300,10880,1,0,0,4,7,1190,1110,1960,10400,63,0
"17862",405000,2,1,910,6490,1,0,0,3,7,910,0,1040,6490,82,0
"17863",340000,3,2,1140,11620,1,0,0,3,7,1140,0,1140,8400,30,0
"17864",675000,4,2.5,2390,5249,2,0,0,3,9,2390,0,2600,5342,18,0
"17865",480000,3,1,1150,4945,1,0,2,3,7,1150,0,1390,4945,81,0
"17866",362500,5,2,2330,8586,1,0,0,4,7,1270,1060,1550,8287,63,0
"17867",752888,3,2.5,2420,9000,2,0,0,4,9,2420,0,2630,9000,37,0
"17868",255000,4,1.75,960,8863,1,0,0,5,6,580,380,1720,8249,75,0
"17869",283700,1,1.75,1010,10900,1,0,0,4,6,1010,0,1410,8359,56,0
"17870",335000,4,2.5,2370,6000,2,0,0,3,8,2370,0,2190,6070,23,0
"17871",285000,3,1.75,2880,18296,1,0,0,3,8,1580,1300,1380,9592,66,0
"17872",278000,4,2.25,2400,7738,1.5,0,0,3,8,2400,0,2170,8452,60,0
"17873",731000,5,2.5,3670,8960,1.5,0,0,3,8,3670,0,2340,9425,51,0
"17874",335000,3,1.5,1140,15890,1,0,0,3,7,840,300,1200,15247,39,0
"17875",334200,3,1.75,1410,45302,1,0,0,3,7,1410,0,2240,49222,44,0
"17876",642000,6,1,1530,4305,1.5,0,0,4,7,1530,0,1530,3800,103,0
"17877",540000,4,1.75,1720,4240,1.5,0,0,4,7,1460,260,1930,4280,99,0
"17878",299000,3,2.5,1620,79993,1,0,2,4,6,1620,0,1620,15680,64,0
"17879",560000,3,1.75,1570,4375,1,0,0,3,7,970,600,1790,5750,84,0
"17880",852000,5,2.75,1990,3750,1.5,0,0,4,7,1990,0,1820,5000,111,0
"17881",306000,2,1,930,5650,1,0,2,3,7,930,0,1340,6400,83,0
"17882",440000,3,1.75,1550,7820,1,0,0,4,7,1210,340,1550,6900,43,0
"17883",517000,4,1,1650,8250,1,0,0,3,7,1650,0,2240,9776,58,0
"17884",379000,2,1,800,6380,1,0,2,3,7,800,0,920,5940,84,0
"17885",360000,2,1,930,6098,1,0,0,4,6,930,0,1730,9000,105,0
"17886",645000,4,1.5,2550,4000,1.5,0,0,4,7,1760,790,1840,4000,98,0
"17887",217000,2,1,720,4760,1,0,0,5,5,720,0,840,4760,82,0
"17888",255000,2,1,620,4760,1,0,0,3,6,620,0,620,4760,83,0
"17889",625000,3,2.5,2360,12164,2,0,0,3,10,2360,0,2400,11260,37,0
"17890",680000,3,1.75,1760,8400,1,0,0,4,8,1460,300,1980,8400,64,0
"17891",440000,3,1.75,2100,29735,1,0,0,4,7,1080,1020,2100,11250,67,0
"17892",615000,5,2.25,2480,12070,2,0,0,3,9,2480,0,2570,12000,46,0
"17893",239000,3,1,1040,6860,2,0,0,3,6,1040,0,1030,6512,82,0
"17894",462500,3,2.5,1656,108900,1,0,0,4,7,1656,0,2030,29859,39,0
"17895",619400,4,2,2090,3610,1.5,0,0,5,7,1790,300,1660,3767,97,0
"17896",975000,6,2.75,2520,54160,2,1,4,3,7,2520,0,2790,26809,70,0
"17897",330000,2,1,700,4000,1,0,0,3,6,700,0,1060,6000,81,0
"17898",985000,4,3.25,4030,36762,2,0,0,3,11,4030,0,4090,40371,36,0
"17899",430000,2,1,760,7114,1,0,0,3,6,760,0,780,7102,78,0
"17900",2458000,4,5.25,6500,14986,2,0,0,3,11,5180,1320,2270,8119,23,0
"17901",778000,3,2,1840,6000,2,0,0,5,7,1720,120,1390,6000,78,0
"17902",219000,3,2,1090,7350,1,0,0,4,7,1090,0,1490,7741,34,0
"17903",1595000,4,2.5,2980,13341,1.5,1,4,5,8,1800,1180,2340,19810,96,0
"17904",715000,4,2.25,1900,8272,1,0,0,4,9,1460,440,2040,8479,58,0
"17905",950000,4,2.5,2790,15653,2,0,0,4,10,2790,0,3520,15653,60,0
"17906",425000,2,1,1280,5026,1,0,2,4,8,1020,260,1540,6380,73,0
"17907",239000,3,1,1510,15022,1,0,0,3,7,1510,0,1510,12970,62,0
"17908",310000,1,1,920,8282,1.5,0,0,3,6,920,0,2260,14025,80,1
"17909",4e+05,2,1,700,8120,1,0,0,3,7,700,0,1130,5599,97,0
"17910",428000,2,1.75,1980,44550,2,0,1,5,7,1280,700,1680,25343,47,0
"17911",6e+05,3,1,1440,4300,1.5,0,0,3,8,1440,0,1640,4500,95,0
"17912",415000,4,4,2740,8250,2,0,0,4,9,2740,0,2290,8250,34,0
"17913",401000,2,1,1400,8220,1,0,0,3,7,1400,0,1760,8220,75,0
"17914",292000,3,1.75,2270,7156,1,0,0,3,7,1370,900,1210,7156,76,0
"17915",291750,3,2.25,1310,12825,1,0,0,3,7,1310,0,1600,11250,74,1
"17916",227000,3,1.75,1680,7455,1,0,0,4,8,1680,0,2040,8214,56,0
"17917",675000,3,2.25,2260,13209,1,0,0,3,9,2260,0,2820,12534,47,0
"17918",397500,3,2.25,1350,980,2,0,0,3,8,1050,300,1350,1245,17,0
"17919",206000,2,1.5,1820,8867,2,0,0,3,7,1820,0,1430,9288,103,0
"17920",1190000,3,3.5,3380,3333,3,0,0,3,10,2800,580,2790,5000,16,0
"17921",360000,4,1.75,2140,49658,1,0,0,5,7,2140,0,1720,99316,65,0
"17922",427500,4,2.5,2430,3249,2,0,0,3,8,2430,0,2650,3844,14,0
"17923",115000,2,1,940,6000,1,0,0,3,6,940,0,1310,6000,81,0
"17924",559000,3,1.5,2070,5386,1,0,0,4,7,1140,930,1770,5386,76,0
"17925",420000,4,1,1510,1501,1.5,0,0,3,7,1510,0,1560,1602,118,0
"17926",550000,4,1.75,2550,39460,1,0,0,3,8,1890,660,2560,38638,42,0
"17927",282150,2,1,700,5940,1,0,0,3,7,700,0,1070,5995,76,0
"17928",260000,3,1,1150,3090,1,0,0,3,6,1150,0,1150,5664,114,0
"17929",428000,3,2.5,2340,3466,2,0,0,3,7,2340,0,1970,3739,20,0
"17930",319950,3,3.25,1510,1245,3,0,0,3,7,1510,0,1510,1245,17,0
"17931",1350000,3,2,2070,9600,1,0,1,3,7,1590,480,3000,16215,78,0
"17932",552000,2,1,1150,5000,1,0,0,4,7,1050,100,1463,4320,100,0
"17933",637000,4,2.75,2190,2867,1.5,0,0,5,7,1470,720,1600,3800,95,0
"17934",213000,4,1.75,1980,9000,1,0,0,2,7,1480,500,1980,9360,46,0
"17935",215000,3,1,960,7200,1,0,0,4,6,960,0,1060,7620,66,0
"17936",590000,3,1.75,2180,6120,1,0,2,3,8,1380,800,2020,6122,75,0
"17937",390000,4,2.5,2560,43560,2,0,0,3,8,2560,0,2130,10150,35,0
"17938",287000,4,2.25,2270,11997,1,0,2,4,7,1540,730,1920,9634,65,0
"17939",580000,5,2.75,3550,9600,2,0,0,3,7,3550,0,3370,9600,64,0
"17940",424000,3,2,1330,5632,1,0,0,3,8,1330,0,1900,4842,36,0
"17941",610000,4,2.5,2110,6360,2,0,0,3,8,2110,0,2050,7000,36,0
"17942",1320000,4,3.25,3470,11843,1,0,3,3,11,2270,1200,3910,13247,35,0
"17943",623500,4,3,1550,3350,1,0,0,3,7,860,690,1310,5000,106,1
"17944",260000,2,1,570,81893,1,0,1,3,6,570,0,2040,115434,88,0
"17945",906000,3,2.5,2030,1800,3,0,0,3,9,2030,0,1450,1441,11,0
"17946",330000,3,2,1500,11233,1,0,0,3,7,1500,0,1580,14013,37,0
